"ostrovsky-bednaja-nevesta_fem" "ostrovsky-bednaja-nevesta_male" "ostrovsky-bednost-ne-porok_fem" "ostrovsky-bednost-ne-porok_male" "ostrovsky-beshenye-dengi_fem" "ostrovsky-beshenye-dengi_male" "ostrovsky-bespridannitsa_fem" "ostrovsky-bespridannitsa_male" "ostrovsky-bez-viny-vinovatye_fem" "ostrovsky-bez-viny-vinovatye_male" "ostrovsky-bogatye-nevesty_fem" "ostrovsky-bogatye-nevesty_male" "ostrovsky-dmitrij-samozvanets-i-vasilij-shujskij_fem" "ostrovsky-dmitrij-samozvanets-i-vasilij-shujskij_male" "ostrovsky-dohodnoe-mesto_fem" "ostrovsky-dohodnoe-mesto_male" "ostrovsky-goryachee-serdce_fem" "ostrovsky-goryachee-serdce_male" "ostrovsky-greh-da-beda-na-kogo-ne-zhivet_fem" "ostrovsky-greh-da-beda-na-kogo-ne-zhivet_male" "ostrovsky-groza_fem" "ostrovsky-groza_male" "ostrovsky-les_fem" "ostrovsky-les_male" "ostrovsky-na-bojkom-meste_fem" "ostrovsky-na-bojkom-meste_male" "ostrovsky-na-vsyakogo-mudreca-dovolno-prostoty_fem" "ostrovsky-na-vsyakogo-mudreca-dovolno-prostoty_male" "ostrovsky-ne-ot-mira-sego_fem" "ostrovsky-ne-ot-mira-sego_male" "ostrovsky-ne-soshlis-harakterami_fem" "ostrovsky-ne-soshlis-harakterami_male" "ostrovsky-ne-tak-zhivi-kak-hochetsya_fem" "ostrovsky-ne-tak-zhivi-kak-hochetsya_male" "ostrovsky-ne-v-svoi-sani-ne-sadis_fem" "ostrovsky-ne-v-svoi-sani-ne-sadis_male" "ostrovsky-neozhidannyj-sluchaj_fem" "ostrovsky-neozhidannyj-sluchaj_male" "ostrovsky-nevolnicy_fem" "ostrovsky-nevolnicy_male" "ostrovsky-poslednyaya-zhertva_fem" "ostrovsky-poslednyaya-zhertva_male" "ostrovsky-pozdnyaya-lyubov_fem" "ostrovsky-pozdnyaya-lyubov_male" "ostrovsky-prazdnichnyj-son-do-obeda_fem" "ostrovsky-prazdnichnyj-son-do-obeda_male" "ostrovsky-puchina_fem" "ostrovsky-puchina_male" "ostrovsky-semejnaya-kartina_fem" "ostrovsky-semejnaya-kartina_male" "ostrovsky-shutniki_fem" "ostrovsky-shutniki_male" "ostrovsky-snegurochka_fem" "ostrovsky-snegurochka_male" "ostrovsky-staryj-drug-luchshe-novyh-dvuh_fem" "ostrovsky-staryj-drug-luchshe-novyh-dvuh_male" "ostrovsky-svoi-ljudi_fem" "ostrovsky-svoi-ljudi_male" "ostrovsky-svoi-sobaki-gryzutsya-chuzhaya-ne-pristavaj_fem" "ostrovsky-svoi-sobaki-gryzutsya-chuzhaya-ne-pristavaj_male" "ostrovsky-trudovoj-hleb_fem" "ostrovsky-trudovoj-hleb_male" "ostrovsky-tyazhelye-dni_fem" "ostrovsky-tyazhelye-dni_male" "ostrovsky-utro-molodogo-cheloveka_male" "ostrovsky-v-chuzhom-piru-pohmelje_fem" "ostrovsky-v-chuzhom-piru-pohmelje_male" "ostrovsky-volki-i-ovtsy_fem" "ostrovsky-volki-i-ovtsy_male" "ostrovsky-vospitannica_fem" "ostrovsky-vospitannica_male" "ostrovsky-za-chem-pojdesh-to-i-najdesh_fem" "ostrovsky-za-chem-pojdesh-to-i-najdesh_male"
"камень" 0 0 0 0.014695077149155 0.0151929504709815 0 0 0 0 0 0.0185425551641016 0 0 0.0126614332742466 0 0 0 0 0 0.0119803522223553 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0245941957697983 0.0361663652802893 0 0 0 0 0.0143947027493882 0.0112120192846732 0 0 0 0.0275103163686382 0.0524658971668416 0 0 0 0 0 0.0129752173348904 0 0 0 0 0 0 0 0 0.025490695895998 0 0 0 0 0 0 0 0 0 0 0 0
"карандышев" 0 0 0 0 0 0 0.0460829493087558 0.10958904109589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"комедия" 0 0 0 0 0 0.00890234131576605 0 0 0 0.0109649122807018 0 0 0 0 0 0.0212021626205873 0 0 0 0.0119803522223553 0 0 0.0588668138337013 0 0 0 0 0.0191186311060128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368459837877671 0 0 0 0 0.0131700250230475 0 0 0 0 0 0 0 0 0.0155400155400155 0 0 0 0 0 0 0 0 0
"конца" 0 0.0131457867753385 0 0 0 0.00890234131576605 0 0 0 0 0 0 0 0.00633071663712332 0 0 0 0.00695652173913044 0 0 0 0.0160668380462725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0112120192846732 0 0 0 0 0 0 0 0 0 0 0 0 0.015044380923725 0.0131700250230475 0 0.031328320802005 0 0 0 0 0.0428326670474015 0 0 0 0 0 0 0 0 0.0375657400450789 0 0
"купцов" 0 0 0 0.014695077149155 0 0 0 0 0 0.0109649122807018 0 0 0 0.00633071663712332 0.0138504155124654 0 0 0 0 0 0 0 0 0 0.0217060994139353 0 0 0.00955931555300641 0 0 0 0 0.076844262295082 0 0 0.027766208524226 0 0 0 0 0 0 0 0 0.0275103163686382 0 0 0 0 0 0 0 0 0 0.0131700250230475 0 0 0 0 0 0 0.0142775556824672 0 0 0 0 0 0 0 0 0 0 0
"кухне" 0 0 0 0 0 0 0 0 0.013259082471493 0 0 0 0 0 0.0138504155124654 0 0 0 0.0163719711853307 0.035941056667066 0 0 0 0 0 0.0191021967526266 0 0 0 0 0 0 0 0 0 0 0 0 0.0118315191670611 0 0 0 0.0175469380593086 0 0.0275103163686382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0318979266347687 0.0886524822695035 0 0 0 0 0 0
"кушай" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0256476019492177 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108735048930772 0 0.0256147540983607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140977443609023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ларисы" 0 0 0 0 0 0 0.0921658986175115 0.091324200913242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"лице" 0 0 0 0 0.0151929504709815 0.00890234131576605 0 0 0 0 0.0185425551641016 0.0158077774264938 0 0.00633071663712332 0 0 0 0 0 0 0.0279916025192442 0.0160668380462725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0118315191670611 0.0143947027493882 0.0224240385693463 0 0 0 0 0 0 0 0 0 0 0 0 0.015044380923725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0250563768479078
"лицу" 0 0 0 0 0.0151929504709815 0 0 0 0 0 0.0185425551641016 0 0 0 0.0138504155124654 0 0 0 0 0 0 0 0 0 0 0 0.0195388823759281 0.00955931555300641 0 0 0.0362450163102573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.104931794333683 0 0.0118680275338239 0 0 0 0.0129752173348904 0 0.015044380923725 0.0131700250230475 0 0 0 0 0 0 0.0142775556824672 0 0 0 0 0 0 0 0 0 0 0.0250563768479078
"лучшего" 0 0 0 0 0 0 0 0 0 0.0219298245614035 0 0 0 0.00633071663712332 0.0138504155124654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0144175317185698 0 0 0 0 0 0.027766208524226 0 0.0395178818415333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0343170899107756 0 0 0 0.0380228136882129 0 0 0 0
"малого" 0.00870549316618786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00695652173913044 0 0 0 0 0 0 0 0 0 0 0.0278862242052426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0736919675755343 0.0287521564117309 0.0129752173348904 0 0 0 0 0 0.0102711585866886 0 0 0 0.0142775556824672 0 0 0 0.0637958532695375 0 0.02106149957877 0.00950570342205323 0 0 0 0
"малости" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0256476019492177 0 0 0.0119803522223553 0 0 0 0.00791514959632737 0 0 0 0 0 0 0.0362450163102573 0 0 0 0 0 0 0 0.0118315191670611 0 0.0112120192846732 0.00964041260965969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0156641604010025 0 0 0 0.025490695895998 0.0142775556824672 0.0541711809317443 0.0155400155400155 0 0.0318979266347687 0 0 0.00950570342205323 0 0 0 0
"марш" 0 0 0 0 0 0 0 0.0091324200913242 0 0.0109649122807018 0 0 0 0 0 0 0 0.0417391304347826 0 0 0 0 0 0.0158302991926547 0 0 0 0.0191186311060128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0131700250230475 0 0 0 0 0 0 0.0142775556824672 0 0 0 0 0 0 0 0 0 0 0
"мизгирь" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.121163166397415 0.1203550473898 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"михевна" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134544231416078 0.0192808252193194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"моде" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0138504155124654 0 0 0 0.0163719711853307 0 0 0 0 0.00791514959632737 0 0 0.0195388823759281 0 0 0 0 0 0 0 0 0.013883104262113 0 0 0 0 0 0.00964041260965969 0 0 0.0825309491059147 0.0524658971668416 0 0 0 0 0 0 0 0 0 0 0.0156641604010025 0.0102711585866886 0 0 0.025490695895998 0 0 0 0.0343170899107756 0 0 0 0 0 0 0 0
"молодым" 0 0 0.0292483182217023 0.014695077149155 0 0 0 0.0091324200913242 0 0 0 0.0158077774264938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0191186311060128 0 0 0 0 0 0 0 0 0 0 0.0118315191670611 0 0 0 0 0.0182448458310527 0 0 0 0.0118680275338239 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0295508274231678 0.010530749789385 0 0.0489955903968643 0 0 0
"мука" 0.00870549316618786 0 0 0 0 0 0 0 0 0.0109649122807018 0 0 0 0 0.0138504155124654 0.0212021626205873 0.0256476019492177 0.00695652173913044 0 0 0.0279916025192442 0 0 0 0 0 0 0 0 0 0 0 0.0512295081967213 0 0.0361663652802893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0102711585866886 0 0 0 0 0 0 0 0.0318979266347687 0 0 0 0 0 0 0
"навестить" 0 0 0 0 0 0 0 0 0.013259082471493 0 0 0 0 0.00633071663712332 0 0 0 0 0.0163719711853307 0 0 0 0.0147167034584253 0.0237454487889821 0 0 0.0195388823759281 0.00955931555300641 0.0278862242052426 0 0 0 0.0256147540983607 0 0 0 0 0 0.0118315191670611 0.0143947027493882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.010530749789385 0 0 0 0 0
"надоел" 0 0.026291573550677 0 0 0.0151929504709815 0.00890234131576605 0 0 0.013259082471493 0 0 0 0 0 0 0.0106010813102937 0 0 0 0.0119803522223553 0 0 0 0 0 0 0 0 0 0 0 0.0351864883884588 0 0 0 0 0 0 0 0 0 0.00964041260965969 0.0175469380593086 0 0 0 0 0 0 0.0368459837877671 0 0 0 0 0 0 0 0 0.022583559168925 0.0441306266548985 0 0 0 0 0.0343170899107756 0 0 0 0 0 0 0 0
"найдете" 0 0 0 0 0.0455788514129444 0.00890234131576605 0 0.0182648401826484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0158302991926547 0.0217060994139353 0 0 0 0 0 0 0 0 0 0 0.013883104262113 0 0 0 0 0 0 0 0 0 0 0.0273972602739726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285551113649343 0 0 0 0 0 0 0 0.0163318634656214 0 0 0
"наказанье" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0256476019492177 0 0 0.0239607044447107 0 0 0.0147167034584253 0 0 0 0 0 0 0 0 0 0.0256147540983607 0.0245941957697983 0 0 0 0 0.0118315191670611 0 0 0 0.0175469380593086 0 0.0550206327372765 0 0 0 0 0 0 0 0 0 0.0131700250230475 0 0 0 0 0.0441306266548985 0 0 0 0 0 0 0 0 0.00950570342205323 0.0163318634656214 0 0 0
"напишите" 0.00870549316618786 0 0 0 0 0.00890234131576605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00955931555300641 0 0.0144175317185698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0287521564117309 0 0 0 0 0 0 0 0.022583559168925 0 0.025490695895998 0 0 0 0.137268359643102 0 0 0.02106149957877 0.00950570342205323 0 0 0 0
"насмешки" 0.00870549316618786 0 0 0 0 0 0.0230414746543779 0.0091324200913242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0217060994139353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0112120192846732 0 0 0 0 0 0 0 0 0 0 0.0259504346697807 0.0403877221324717 0 0 0 0 0 0 0 0.025490695895998 0 0 0.0155400155400155 0 0 0 0 0 0 0 0.016498927569708 0.0501127536958156
"невидаль" 0.0261164794985636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00695652173913044 0 0.0239607044447107 0 0 0 0 0.0217060994139353 0 0 0 0 0 0 0 0.0256147540983607 0 0 0.013883104262113 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0201938610662359 0 0 0 0.0156641604010025 0.0102711585866886 0.022583559168925 0 0 0 0 0 0 0.0318979266347687 0 0 0 0 0 0 0
"новость" 0 0 0 0 0.0151929504709815 0.0178046826315321 0 0.0182648401826484 0 0.0109649122807018 0 0 0 0 0.0138504155124654 0.0106010813102937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0118315191670611 0 0.0112120192846732 0.00964041260965969 0 0.0182448458310527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0190114068441065 0 0 0 0
"ногу" 0.00870549316618786 0 0 0.014695077149155 0 0 0 0 0 0.0109649122807018 0 0 0 0.00633071663712332 0 0.0106010813102937 0 0.00695652173913044 0 0.0119803522223553 0 0 0 0 0 0.0191021967526266 0.0195388823759281 0 0 0 0 0 0 0 0 0 0 0 0.0118315191670611 0 0 0 0 0 0 0 0 0.0118680275338239 0 0 0 0 0 0.015044380923725 0.0131700250230475 0 0 0 0 0 0 0 0 0 0.0343170899107756 0 0 0 0 0 0 0 0
"носит" 0.00870549316618786 0 0 0 0 0 0 0 0 0.0109649122807018 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00791514959632737 0 0 0 0 0 0 0 0 0.0256147540983607 0 0 0.013883104262113 0 0 0 0 0 0.00964041260965969 0 0 0 0 0.0273972602739726 0 0 0 0 0 0 0 0.0263400500460951 0 0 0 0 0 0 0 0 0 0.102951269732327 0 0 0 0 0 0 0.0329978551394159 0
"носить" 0 0 0 0.014695077149155 0 0.00890234131576605 0.0230414746543779 0 0.013259082471493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182448458310527 0 0 0 0.0118680275338239 0 0 0 0.0129752173348904 0 0 0 0 0 0.0102711585866886 0 0 0.101962783583992 0 0 0 0.0343170899107756 0 0 0.010530749789385 0 0 0 0 0
"нужду" 0 0 0 0 0 0.00890234131576605 0 0 0 0 0 0 0 0.00633071663712332 0 0.0106010813102937 0 0 0 0 0 0 0.0147167034584253 0.00791514959632737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273972602739726 0.0237360550676478 0 0 0 0 0 0 0.0131700250230475 0 0.0156641604010025 0 0.022583559168925 0 0 0.0142775556824672 0 0 0 0 0 0.010530749789385 0.00950570342205323 0 0 0 0
"обеда" 0 0 0 0 0 0.0267070239472981 0 0.0091324200913242 0 0 0 0 0 0 0 0 0 0 0 0 0.0139958012596221 0 0 0.00791514959632737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0143947027493882 0 0 0 0 0.0550206327372765 0 0 0 0 0 0.0287521564117309 0.0129752173348904 0 0 0 0 0 0 0 0 0 0.0142775556824672 0 0 0 0 0 0 0.00950570342205323 0 0 0 0.0250563768479078
"образованный" 0.0435274658309393 0 0 0 0 0.00890234131576605 0 0 0 0 0 0 0 0 0 0.0212021626205873 0 0 0 0 0 0 0 0 0 0 0 0.00955931555300641 0 0 0 0 0 0 0.0723327305605787 0 0 0.0197589409207666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0343170899107756 0.0318979266347687 0 0 0 0 0 0 0
"отдадут" 0 0.0920205074273695 0 0.014695077149155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0390777647518562 0.0191186311060128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0287521564117309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0250563768479078
"отказаться" 0 0 0 0 0 0 0 0.0091324200913242 0 0 0 0 0 0 0 0.0212021626205873 0 0 0 0 0 0 0.0147167034584253 0.00791514959632737 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0197589409207666 0 0 0 0.00964041260965969 0 0 0 0 0 0.0118680275338239 0 0 0 0 0.0201938610662359 0 0 0 0.0156641604010025 0.0102711585866886 0 0 0 0 0 0 0 0 0 0 0 0.0163318634656214 0 0 0.0501127536958156
"ошибаетесь" 0 0.0131457867753385 0 0 0 0 0 0.0091324200913242 0 0 0.0370851103282032 0.0316155548529877 0 0 0.0138504155124654 0.0106010813102937 0 0 0 0 0 0 0.0294334069168506 0 0 0 0.0195388823759281 0.00955931555300641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0142775556824672 0 0 0 0 0 0.010530749789385 0 0 0 0 0
"парни" 0 0 0.0584966364434045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0139958012596221 0.032133676092545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0807754442649435 0.0601775236949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00950570342205323 0 0 0 0
"первого" 0 0 0 0 0.0151929504709815 0.0178046826315321 0.0230414746543779 0.0182648401826484 0 0.0109649122807018 0 0.0158077774264938 0 0 0 0 0 0 0 0 0.0139958012596221 0 0 0.00791514959632737 0 0 0 0.00955931555300641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182448458310527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0686341798215511 0 0 0 0 0 0 0 0
"плачете" 0 0.052583147101354 0 0 0 0 0 0 0 0 0 0.0158077774264938 0 0 0 0 0 0 0 0.0119803522223553 0 0 0 0 0 0 0.0195388823759281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00964041260965969 0 0.0182448458310527 0 0 0 0 0 0 0.0287521564117309 0 0 0 0.0131700250230475 0 0.0156641604010025 0 0 0 0 0 0 0 0 0.0318979266347687 0 0.010530749789385 0 0 0 0 0
"побегу" 0 0 0 0 0 0 0 0 0 0.0109649122807018 0 0 0 0 0 0 0 0 0.0163719711853307 0 0 0 0 0 0 0 0 0.00955931555300641 0 0 0 0 0 0 0 0 0 0 0.0236630383341221 0 0 0 0 0 0 0 0 0.0118680275338239 0 0 0 0.0129752173348904 0.0201938610662359 0 0 0 0.031328320802005 0.0102711585866886 0 0.0441306266548985 0 0.0142775556824672 0 0 0 0 0 0.010530749789385 0 0 0 0 0
"подавай" 0 0 0 0 0 0 0 0 0 0.0109649122807018 0 0 0 0.00633071663712332 0 0 0 0.0208695652173913 0 0.0119803522223553 0 0 0 0 0 0 0 0 0 0 0.0362450163102573 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0275103163686382 0 0 0 0 0 0 0.0129752173348904 0 0 0 0 0.031328320802005 0.0102711585866886 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0329978551394159 0
"подумал" 0 0 0 0 0 0 0 0.0182648401826484 0 0 0.0185425551641016 0 0 0 0 0.0106010813102937 0 0 0 0 0 0 0.0294334069168506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0112120192846732 0.0192808252193194 0 0.0364896916621055 0 0 0 0 0 0 0 0.0129752173348904 0 0 0 0 0 0 0 0 0 0 0 0.0155400155400155 0 0 0 0 0 0 0 0.016498927569708 0
"поехали" 0 0 0 0 0 0.0267070239472981 0 0.0182648401826484 0.0265181649429859 0 0 0 0 0.00633071663712332 0 0 0 0.00695652173913044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0256147540983607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0156641604010025 0.0102711585866886 0 0 0 0 0 0.0310800310800311 0 0 0 0 0 0 0 0 0
"покориться" 0.00870549316618786 0.0131457867753385 0.0292483182217023 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0512952038984355 0 0 0.071882113334132 0 0.0160668380462725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182448458310527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.022583559168925 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"получше" 0 0 0 0 0 0 0 0.0091324200913242 0.013259082471493 0 0 0 0 0 0 0 0 0 0.0163719711853307 0.0119803522223553 0 0 0.0147167034584253 0.0237454487889821 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0112120192846732 0 0.0175469380593086 0 0 0 0 0 0 0 0 0 0.0201938610662359 0 0 0 0 0 0 0 0 0 0 0 0.0343170899107756 0.0318979266347687 0 0 0 0.0163318634656214 0 0 0
"поможет" 0 0 0 0.014695077149155 0 0 0 0 0 0.0109649122807018 0 0.0316155548529877 0 0.0126614332742466 0 0 0.0256476019492177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00964041260965969 0 0.0182448458310527 0 0 0.0273972602739726 0 0 0 0 0 0 0.03008876184745 0 0 0 0 0 0.0441306266548985 0 0 0 0 0 0 0 0 0 0 0 0 0.0250563768479078
"понравиться" 0.0174109863323757 0.0131457867753385 0 0 0 0.0267070239472981 0 0 0.013259082471493 0 0 0 0 0.00633071663712332 0 0 0 0 0 0 0 0 0 0 0 0 0.0195388823759281 0 0 0 0.0362450163102573 0 0 0 0 0 0 0 0 0 0 0.00964041260965969 0 0 0.0275103163686382 0 0 0 0 0 0 0 0 0 0.0131700250230475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0250563768479078
"посижу" 0 0 0.0292483182217023 0 0 0 0 0 0 0 0.0185425551641016 0 0 0 0 0.0106010813102937 0 0.00695652173913044 0 0 0 0 0 0.00791514959632737 0 0.0382043935052531 0 0 0 0 0 0 0 0 0.0361663652802893 0.013883104262113 0 0 0 0 0 0.00964041260965969 0.0175469380593086 0 0 0 0.0547945205479452 0 0 0 0 0 0 0 0 0.0330687830687831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"посмотрел" 0.00870549316618786 0.0131457867753385 0 0 0 0.0178046826315321 0 0 0.0265181649429859 0 0 0 0 0 0 0 0 0.00695652173913044 0 0 0 0.0160668380462725 0.0147167034584253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0197589409207666 0 0.0143947027493882 0 0 0 0 0.0275103163686382 0 0 0 0.0539956803455724 0 0 0 0 0 0 0.0330687830687831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"посторонних" 0 0.0131457867753385 0 0 0 0 0 0.0091324200913242 0 0 0 0 0 0 0.0138504155124654 0 0 0.00695652173913044 0 0 0 0 0.0294334069168506 0 0 0 0 0 0 0.0144175317185698 0 0 0 0 0 0 0 0 0.0354945575011832 0.0143947027493882 0 0 0 0.0182448458310527 0 0 0 0 0 0 0 0 0 0 0.0131700250230475 0 0 0 0 0 0 0 0 0.0155400155400155 0 0 0 0 0 0 0 0 0
"посуди" 0.00870549316618786 0 0.0292483182217023 0 0 0 0 0 0 0.0109649122807018 0 0 0 0 0 0 0 0.0139130434782609 0 0 0.0139958012596221 0 0 0 0 0 0 0 0 0 0.0362450163102573 0 0.0256147540983607 0 0 0.013883104262113 0 0 0 0 0.0112120192846732 0 0 0 0 0 0 0 0.0539956803455724 0.0368459837877671 0 0.0129752173348904 0 0 0 0 0.0156641604010025 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"поют" 0 0 0.0584966364434045 0 0.0151929504709815 0 0 0 0 0.0109649122807018 0 0 0 0.00633071663712332 0 0 0 0 0 0.0119803522223553 0.0979706088173548 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.025490695895998 0 0 0 0 0 0 0 0 0 0 0 0
"прекрасный" 0 0.0394373603260155 0 0.014695077149155 0 0.00890234131576605 0 0 0 0 0 0 0 0 0.0138504155124654 0 0 0 0 0 0.0139958012596221 0 0 0.00791514959632737 0 0 0 0.00955931555300641 0 0 0.0362450163102573 0 0 0 0 0 0 0.0395178818415333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.022583559168925 0.0441306266548985 0 0 0 0 0 0 0 0 0 0 0 0 0
"придешь" 0.0174109863323757 0 0.0584966364434045 0.0293901542983101 0 0 0 0 0.013259082471493 0 0 0 0 0 0 0 0 0 0 0 0.0139958012596221 0 0 0 0.0217060994139353 0 0 0.00955931555300641 0 0 0 0 0 0.0245941957697983 0 0.013883104262113 0 0 0 0.0143947027493882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0375657400450789 0 0
"приди" 0 0.0131457867753385 0 0.014695077149155 0 0 0 0 0 0 0 0 0 0.00633071663712332 0 0 0 0 0 0.0119803522223553 0 0.0160668380462725 0 0.00791514959632737 0 0 0 0.00955931555300641 0 0 0.0362450163102573 0 0.0256147540983607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0201938610662359 0 0 0 0 0 0.022583559168925 0 0 0.0285551113649343 0 0 0 0 0 0 0.00950570342205323 0 0 0 0
